0 0.000000 0.0
1 0.000000 0.0
2 0.000000 0.0
3 0.000000 0.0
4 0.000000 0.0
5 0.000000 0.0
6 0.000000 0.0
7 0.000000 0.0
8 0.000000 0.0
9 0.000000 0.0
10 0.000000 0.0
11 0.000000 0.0
12 0.000000 0.0
13 0.000000 0.0
14 0.000000 0.0
15 0.000000 0.0
16 0.000000 0.0
17 0.000000 0.0
18 0.000000 0.0
19 0.000000 0.0
20 0.000000 0.0
21 0.000000 0.0
22 0.000000 0.0
23 0.000000 0.0
24 0.000000 0.0
25 0.000000 0.0
26 0.000000 0.0
27 0.000000 0.0
28 0.000000 0.0
29 0.000000 0.0
30 0.000000 0.0
31 0.000000 0.0
32 0.000000 0.0
33 0.000000 0.0
34 0.000000 0.0
35 0.000000 0.0
36 0.000000 0.0
37 0.000000 0.0
38 0.000000 0.0
39 0.000000 0.0
40 0.000000 0.0
41 0.000000 0.0
42 0.000000 0.0
43 0.000000 0.0
44 0.000000 0.0
45 0.000000 0.0
46 0.000000 0.0
47 0.000000 0.0
48 0.000000 0.0
49 0.000000 0.0
50 0.000000 0.0
51 0.000987 0.0
52 0.003943 0.0
53 0.008856 0.0
54 0.015708 0.0
55 0.024472 0.0
56 0.035112 0.0
57 0.047586 0.0
58 0.061847 0.0
59 0.077836 0.0
60 0.095492 0.0
61 0.114743 0.0
62 0.135516 0.0
63 0.157726 0.0
64 0.181288 0.0
65 0.206107 0.0
66 0.232087 0.0
67 0.259123 0.0
68 0.287110 0.0
69 0.315938 0.0
70 0.345492 0.0
71 0.375655 0.0
72 0.406309 0.0
73 0.437333 0.0
74 0.468605 0.0
75 0.500000 0.0
76 0.531395 0.0
77 0.562667 0.0
78 0.593691 0.0
79 0.624345 0.0
80 0.654508 0.0
81 0.684062 0.0
82 0.712890 0.0
83 0.740877 0.0
84 0.767913 0.0
85 0.793893 0.0
86 0.818712 0.0
87 0.842274 0.0
88 0.864484 0.0
89 0.885257 0.0
90 0.904508 0.0
91 0.922164 0.0
92 0.938153 0.0
93 0.952414 0.0
94 0.964888 0.0
95 0.975528 0.0
96 0.984292 0.0
97 0.991144 0.0
98 0.996057 0.0
99 0.999013 0.0
100 1.000000 0.0
101 0.999013 0.0
102 0.996057 0.0
103 0.991144 0.0
104 0.984292 0.0
105 0.975528 0.0
106 0.964888 0.0
107 0.952414 0.0
108 0.938153 0.0
109 0.922164 0.0
110 0.904508 0.0
111 0.885257 0.0
112 0.864484 0.0
113 0.842274 0.0
114 0.818712 0.0
115 0.793893 0.0
116 0.767913 0.0
117 0.740877 0.0
118 0.712890 0.0
119 0.684062 0.0
120 0.654508 0.0
121 0.624345 0.0
122 0.593691 0.0
123 0.562667 0.0
124 0.531395 0.0
125 0.500000 0.0
126 0.468605 0.0
127 0.437333 0.0
128 0.406309 0.0
129 0.375655 0.0
130 0.345492 0.0
131 0.315938 0.0
132 0.287110 0.0
133 0.259123 0.0
134 0.232087 0.0
135 0.206107 0.0
136 0.181288 0.0
137 0.157726 0.0
138 0.135516 0.0
139 0.114743 0.0
140 0.095492 0.0
141 0.077836 0.0
142 0.061847 0.0
143 0.047586 0.0
144 0.035112 0.0
145 0.024472 0.0
146 0.015708 0.0
147 0.008856 0.0
148 0.003943 0.0
149 0.000987 0.0
150 0.000000 0.0
151 0.000000 0.0
152 0.000000 0.0
153 0.000000 0.0
154 0.000000 0.0
155 0.000000 0.0
156 0.000000 0.0
157 0.000000 0.0
158 0.000000 0.0
159 0.000000 0.0
160 0.000000 0.0
161 0.000000 0.0
162 0.000000 0.0
163 0.000000 0.0
164 0.000000 0.0
165 0.000000 0.0
166 0.000000 0.0
167 0.000000 0.0
168 0.000000 0.0
169 0.000000 0.0
170 0.000000 0.0
171 0.000000 0.0
172 0.000000 0.0
173 0.000000 0.0
174 0.000000 0.0
175 0.000000 0.0
176 0.000000 0.0
177 0.000000 0.0
178 0.000000 0.0
179 0.000000 0.0
180 0.000000 0.0
181 0.000000 0.0
182 0.000000 0.0
183 0.000000 0.0
184 0.000000 0.0
185 0.000000 0.0
186 0.000000 0.0
187 0.000000 0.0
188 0.000000 0.0
189 0.000000 0.0
190 0.000000 0.0
191 0.000000 0.0
192 0.000000 0.0
193 0.000000 0.0
194 0.000000 0.0
195 0.000000 0.0
196 0.000000 0.0
197 0.000000 0.0
198 0.000000 0.0
199 0.000000 0.0
200 0 0
